,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
3,Ireland,Pre-construction,39129.6,2126.0,0.948467601974035,0.05153239802596496
1,Ireland,Construction,1309.9,1104.0,0.5426488255520113,0.45735117444798873
2,Ireland,Operating,5081.6,5501.0,0.4801844537259275,0.5198155462740726
0,Israel,Announced,265.0,4700.0,0.05337361530715005,0.94662638469285
3,Israel,Pre-construction,413.0,1475.0,0.21875,0.78125
1,Israel,Construction,987.0,3601.5,0.2151029748283753,0.7848970251716247
2,Israel,Operating,1720.5,17231.0,0.09078437063029311,0.9092156293697069
0,Italy,Announced,18578.3,0.0,1.0,0.0
3,Italy,Pre-construction,32184.2,7224.6,0.8166754633482877,0.1833245366517123
1,Italy,Construction,917.3,1393.2,0.3970136334126812,0.6029863665873187
2,Italy,Operating,29028.5,55836.2,0.3420562377525638,0.6579437622474362
0,Jamaica,Announced,100.0,143.0,0.411522633744856,0.588477366255144
3,Jamaica,Pre-construction,72.5,0.0,1.0,0.0
1,Jamaica,Construction,0.0,0.0,0.0,0.0
2,Jamaica,Operating,171.0,713.8,0.19326401446654612,0.8067359855334538
0,Japan,Announced,15751.300000000001,2381.4,0.8686682071616472,0.1313317928383528
3,Japan,Pre-construction,10106.5,3750.0,0.7293688882473929,0.27063111175260707
1,Japan,Construction,7264.9,2805.2,0.7214327563777917,0.27856724362220836
2,Japan,Operating,69064.33,150322.4,0.3148063239741073,0.6851936760258928
0,Jordan,Announced,1163.0,0.0,1.0,0.0
3,Jordan,Pre-construction,450.0,0.0,1.0,0.0
1,Jordan,Construction,0.0,0.0,0.0,0.0
2,Jordan,Operating,1813.0,4519.8,0.2862872662961091,0.7137127337038909
0,Kazakhstan,Announced,6465.0,5799.0,0.5271526418786693,0.4728473581213307
3,Kazakhstan,Pre-construction,50.0,4083.0,0.012097749818533753,0.9879022501814663
1,Kazakhstan,Construction,98.0,3243.0,0.029332535169111044,0.970667464830889
2,Kazakhstan,Operating,4612.7,17213.0,0.21134259153200124,0.7886574084679987
0,Kenya,Announced,1620.0,0.0,1.0,0.0
3,Kenya,Pre-construction,5295.0,64.0,0.9880574734092181,0.011942526590781863
1,Kenya,Construction,534.5,0.0,1.0,0.0
2,Kenya,Operating,2227.5,565.1,0.7976437728281888,0.20235622717181123
0,Kosovo,Announced,232.0,0.0,1.0,0.0
3,Kosovo,Pre-construction,218.0,0.0,1.0,0.0
1,Kosovo,Construction,150.0,0.0,1.0,0.0
2,Kosovo,Operating,146.1,1290.0,0.10173386254439107,0.898266137455609
0,Kuwait,Announced,1420.0,3600.0,0.28286852589641437,0.7171314741035857
3,Kuwait,Pre-construction,6690.0,13750.0,0.3272994129158513,0.6727005870841487
1,Kuwait,Construction,0.0,900.0,0.0,1.0
2,Kuwait,Operating,80.0,19509.5,0.004083820413997294,0.9959161795860028
0,Kyrgyzstan,Announced,2888.0,2460.0,0.5400149588631264,0.4599850411368736
3,Kyrgyzstan,Pre-construction,3978.0,1028.0,0.794646424290851,0.20535357570914903
