Country,Parent,Capacity (GW),Type
Belgium,DEME Group,0.037079999999999995,Wind
Belgium,Others,0.41448,Wind
Belize,Belize Sugar Industries Ltd,0.0275,Bioenergy
Belize,unknown,0.004200000000000001,Utility-scale solar
Benin,Benpower SA,0.1274,Oil and gas
Benin,Eiffage,0.02175,Utility-scale solar
Benin,unknown,0.0029,Utility-scale solar
Bermuda,Liberty Group Ltd,0.114,Oil and gas
Bermuda,Saturn Power,0.006,Utility-scale solar
Bhutan,Druk Green Power CORP LTD (DGPC),1.6723400000000002,Hydropower
Bhutan,National Hydroelectric Power CORP (NHPC),0.72,Hydropower
Bhutan,Government of Bhutan,0.51,Hydropower
Bhutan,Government of India,0.51,Hydropower
Bhutan,Tata Power Company Ltd,0.03276,Hydropower
Bhutan,National Pension & Provident Fund of Bhutan (NPPF),0.0189,Hydropower
Bhutan,Government of Bhutan,0.015137999999999999,Utility-scale solar
Bolivia,Empresa Azucarera San Buenaventura,0.03,Bioenergy
Bolivia,Compañía Industrial Azucarera San Aurelio SA,0.003,Bioenergy
Bolivia,unknown,0.005,Geothermal
Bolivia,Empresa Nacional de Electricidad Corp,0.414,Hydropower
Bolivia,Bolivian National Electricity CO (ENDE),0.194,Hydropower
Bolivia,unknown,0.145,Hydropower
Bolivia,Hidroeléctrica Boliviana SA,0.038,Hydropower
Bolivia,Inkia Energy Ltd,0.034,Hydropower
Bolivia,Empresa Nacional de Electricidad Corp,1.54178,Oil and gas
Bolivia,Petróleos de Venezuela SA,0.64192,Oil and gas
Bolivia,Yacimientos Petrolíferos Fiscales Bolivianos Corp,0.14,Oil and gas
Bolivia,Empresa Siderúrgica del Mutún SA,0.108,Oil and gas
Bolivia,Bolivian National Electricity CO (ENDE),0.1592125,Utility-scale solar
Bolivia,unknown,0.0067,Utility-scale solar
Bolivia,Bolivian National Electricity CO (ENDE),0.135,Wind
"Bonaire, Sint Eustatius, and Saba",unknown,0.0085,Utility-scale solar
"Bonaire, Sint Eustatius, and Saba",Contourglobal Bonaire BV,0.011,Wind
Bosnia and Herzegovina,Elektroprivreda BiH dd,1.09,Coal
Bosnia and Herzegovina,Elektroprivreda Republike Srpske AD,0.3,Coal
Bosnia and Herzegovina,Rudnik i Termoelektrana Ugljevik AD,0.3,Coal
Bosnia and Herzegovina,Stanari Investments Ltd,0.3,Coal
Bosnia and Herzegovina,Elektroprivreda Hrvatske Zajednice Herceg Bosne (Elektroprivreda HZHB),0.6,Hydropower
Bosnia and Herzegovina,Elektroprivreda Republike Srpske (ERS),0.50505,Hydropower
Bosnia and Herzegovina,Elektroprivreda Bosne i Hercegovine (EPBiH),0.504,Hydropower
Bosnia and Herzegovina,Elektroprivreda HZHB Mostar dd,0.24,Hydropower
Bosnia and Herzegovina,unknown,0.14028,Hydropower
Bosnia and Herzegovina,Pension Reserve Fund of the Republic of Srpska,0.0777,Hydropower
Bosnia and Herzegovina,Republic of Srpska Restitution Fund,0.03885,Hydropower
Bosnia and Herzegovina,EFT Group,0.035,Hydropower
Bosnia and Herzegovina,Kristal Invest,0.012600000000000002,Hydropower
Bosnia and Herzegovina,unknown,0.35932749999999997,Utility-scale solar
Bosnia and Herzegovina,EFT International Investments Holdings Ltd,0.0522,Utility-scale solar
Bosnia and Herzegovina,Greenstat ASA,0.03915,Utility-scale solar
Bosnia and Herzegovina,Deling Invest,0.032189999999999996,Utility-scale solar
Bosnia and Herzegovina,MET Consulting,0.02436,Utility-scale solar
Bosnia and Herzegovina,VE Ivovik doo,0.084,Wind
Bosnia and Herzegovina,Elektroprivreda HZHB Mostar dd,0.051,Wind
Bosnia and Herzegovina,Elektroprivreda Bosne i Hercegovine (EPBiH),0.048,Wind
Bosnia and Herzegovina,FL Wind,0.036,Wind
Bosnia and Herzegovina,Interenergo,0.025,Wind
Botswana,Botswana Power Corp,0.732,Coal
Botswana,Botswana Power Corp,0.07,Oil and gas
Botswana,Scatec ASA,0.1044,Utility-scale solar
Botswana,unknown,0.0144,Utility-scale solar
Brazil,Suzano SA,1.55,Bioenergy
Brazil,Klabin SA,0.785,Bioenergy
Brazil,Bracell SP Celulose Ltda,0.569,Bioenergy
Brazil,Biosev SA,0.445,Bioenergy
Brazil,Usina Eldorado SA,0.342,Bioenergy
Brazil,Bioenergia Barra Ltda,0.3345,Bioenergy
Brazil,Açucareira Quatá SA,0.3128,Bioenergy
Brazil,Tereos Açúcar e Energia Brasil SA,0.31,Bioenergy
Brazil,Atvos Bioenergia Brenco SA,0.306,Bioenergy
Brazil,COFCO International Brasil SA,0.295,Bioenergy
Brazil,FS Agrisolutions Industria de Biocombustiveis Ltda,0.276,Bioenergy
Brazil,CMPC Celulose Riograndense Ltda,0.25,Bioenergy
Brazil,LD Celulose SA,0.203,Bioenergy
Brazil,Usina Alto Alegre - Açúcar e Álcool SA,0.2,Bioenergy
Brazil,São Martinho SA,0.171,Bioenergy
Brazil,Cocal Comércio Indústria Canaã Açúcar e Álcool Ltda,0.161,Bioenergy
Brazil,Delta Sucroenergia SA,0.1606,Bioenergy
Brazil,Cerradinho Bioenergia SA,0.16,Bioenergy
Brazil,Usina Alta Mogiana SA,0.154,Bioenergy
Brazil,Colombo Bioenergia SA,0.153,Bioenergy
Brazil,Fram Capital Gestão de Ativos SA,1.577,Coal
Brazil,Eneva SA,0.725,Coal
Brazil,J&F Investimentos SA,0.35,Coal
Brazil,Perfin Space X,0.1725,Coal
Brazil,Eletrobras Furnas,14.95548,Hydropower
Brazil,Itaipú Binational,14.0,Hydropower
Brazil,Norte Energia SA,11.233,Hydropower
Brazil,Companhia Hidro Elétrica do São Francisco SA (CHESF),11.14712,Hydropower
Brazil,Eletrobras Eletronorte,9.16112,Hydropower
Brazil,Engie Brasil Energia SA,8.1889,Hydropower
Brazil,CTG Brasil,6.928,Hydropower
Brazil,Companhia Paranaense de Energia (COPEL),5.04988,Hydropower
Brazil,Companhia Energética de Minas Gerais,2.76966,Hydropower
Brazil,AES Brasil,2.563,Hydropower
Brazil,Neoenergia,1.83971,Hydropower
Brazil,SPIC Brasil SA,1.71,Hydropower
Brazil,Auren Energia SA,1.654,Hydropower
Brazil,EDP Brasil SA,1.3875899999999999,Hydropower
Brazil,Votorantim SA,1.2349,Hydropower
Brazil,Enel Green Power,1.083,Hydropower
Brazil,Aliança Energia,1.0441200000000002,Hydropower
Brazil,Companhia Estadual De Geração De Energia Elétrica (CEEE),1.00955,Hydropower
Brazil,Eletrobras Eletrosul,0.92787,Hydropower
Brazil,Empresa Metropolitana de Águas e Energia SA,0.889,Hydropower
Brazil,Eletrobras Eletronuclear SA,1.99,Nuclear
Brazil,Petróleo Brasileiro SA,5.973412000000001,Oil and gas
Brazil,Eneva SA,4.460859,Oil and gas
Brazil,J&F Investimentos SA,3.407408,Oil and gas
Brazil,State Power Investment Corp Ltd,0.9933,Oil and gas
Brazil,Electricité de France SA,0.827,Oil and gas
Brazil,DC Energia e Participações SA,0.6837652000000001,Oil and gas
Brazil,Commandery Participações SA,0.6818192000000001,Oil and gas
Brazil,Karadeniz Holding AŞ,0.5685,Oil and gas
Brazil,Grupo Neoenergia SA,0.533,Oil and gas
Brazil,Bolognesi Energia SA,0.5002264,Oil and gas
Brazil,Ternium SA,0.49,Oil and gas
Brazil,small shareholder(s),0.329715,Oil and gas
Brazil,ArcelorMittal SA,0.3115,Oil and gas
Brazil,Savana SPE Incorporação Ltda,0.30488000000000004,Oil and gas
Brazil,Pátria Investments Ltd,0.283065,Oil and gas
Brazil,Companhia Siderúrgica Nacional SA,0.2352,Oil and gas
Brazil,CS Energia SA,0.2065,Oil and gas
Brazil,natural person(s),0.2065,Oil and gas
Brazil,Empresa Metropolitana de Águas e Energia SA,0.19,Oil and gas
Brazil,CPFL Energia SA,0.18241440000000003,Oil and gas
Brazil,unknown,5.747672995000001,Utility-scale solar
Brazil,Solatio Energia,1.58122,Utility-scale solar
Brazil,Enel Green Power SpA,1.33745,Utility-scale solar
Brazil,Voltalia SA,1.05289976,Utility-scale solar
Brazil,Brookfield Corp,0.935,Utility-scale solar
Brazil,Focus Energia,0.693,Utility-scale solar
Brazil,EDP Renováveis,0.60077,Utility-scale solar
Brazil,Atlas Renewable Energy,0.5778300000000001,Utility-scale solar
Brazil,VTRM Energia Participações SA,0.5741999999999999,Utility-scale solar
Brazil,Atlas Brasil Comercializadora de Energia Ltda,0.5474597050000001,Utility-scale solar
Brazil,Rio Alto Energias Renovaveis SA,0.53546,Utility-scale solar
Brazil,Scatec ASA,0.5185,Utility-scale solar
Brazil,Engie Brasil Energia SA,0.48422000000000004,Utility-scale solar
Brazil,Global Infrastructure Partners,0.4459763,Utility-scale solar
Brazil,SPIC Brasil,0.378,Utility-scale solar
Brazil,Newave energia,0.37504650000000006,Utility-scale solar
Brazil,Essentia Energia,0.360876,Utility-scale solar
Brazil,Powerchina International Group Limited do Brasil,0.3421075,Utility-scale solar
Brazil,Nebras Power QPSC,0.333036,Utility-scale solar
Brazil,NEWEN Soluções em Energia,0.3148145,Utility-scale solar
Brazil,Enel Green Power Brasil Participações Ltda,2.9004000000000003,Wind
Brazil,AES Corp,2.0453,Wind
Brazil,EDF Renewables,1.856332,Wind
Brazil,Casa dos Ventos,1.7987,Wind
Brazil,Engie Brasil Energia SA,1.6809,Wind
Brazil,Omega Geração SA,1.5907,Wind
Brazil,Iberdrola Neoenergia,1.5531,Wind
Brazil,CPFL Renováveis,1.2046,Wind
Brazil,Echoenergia,1.2042,Wind
Brazil,Voltalia Energia do Brasil Ltda,1.013468,Wind
Brazil,CGN Brasil Energia,0.9768,Wind
Brazil,Companhia Paranaense de Energia,0.9289,Wind
Brazil,CGT Eletrosul,0.8677999999999999,Wind
Brazil,Rio Energy International Inc,0.8282999999999999,Wind
Brazil,ENGIE SA,0.828,Wind
Brazil,produção independente de energia elétrica (PIE),0.72,Wind
Brazil,unknown,0.6864,Wind
Brazil,PEC Energia,0.6050180000000001,Wind
Brazil,Ibitu Energia,0.5322,Wind
Brazil,Brennand Energia,0.495,Wind
Brazil,Others,10.289100000000001,Bioenergy
Brazil,Others,10.69652,Hydropower
Brazil,Others,1.8569674,Oil and gas
Brazil,Others,5.62313924,Utility-scale solar
Brazil,Others,11.728682000000001,Wind
British Indian Ocean Territory,unknown,0.0038,Utility-scale solar
Brunei,Zhejiang HENGYI Group Co Ltd,0.09262000000000001,Coal
Brunei,Damai Holding Ltd,0.066,Coal
Brunei,Hangzhou Wanyong Industrial Investment Co Ltd,0.04157999999999999,Coal
Brunei,unknown,0.01958,Coal
Brunei,Department of Electrical Services (Brunei),0.11,Oil and gas
Brunei,Darussalam Assets Sdn Bhd,0.102,Oil and gas
Brunei,unknown,0.0052,Utility-scale solar
Bulgaria,Bulgarian Energy Holding EAD,1.72458,Coal
Bulgaria,AES Corp,0.69,Coal
Bulgaria,Stoket Ltd,0.40320000000000006,Coal
Bulgaria,Toplofikacia Pleven AD,0.23,Coal
Bulgaria,Ultimate Energy Investment Group LLC,0.2,Coal
Bulgaria,Newbury Management Ltd,0.13860000000000003,Coal
Bulgaria,Solvay NV,0.127716,Coal
Bulgaria,Bingham Management Ltd,0.105,Coal
Bulgaria,Cowlan Corp Ltd,0.063,Coal
Bulgaria,Toplofikacia Sliven EAD,0.03,Coal
Bulgaria,small shareholder(s),0.025200000000000004,Coal
Bulgaria,Natsionalna Elektricheska Kompania (NEK),2.63,Hydropower
Bulgaria,Akuo Energy SAS,0.031,Hydropower
Bulgaria,Bulgarian Energy Holding EAD,2.08,Nuclear
Bulgaria,Toplofikacia Sofia EAD,0.242,Oil and gas
Bulgaria,LUKOIL PJSC,0.216,Oil and gas
Bulgaria,SIGDA OOD,0.21,Oil and gas
Bulgaria,EVN AG,0.05,Oil and gas
Bulgaria,Toplofikacia Pleven AD,0.043,Oil and gas
Bulgaria,unknown,2.199893,Utility-scale solar
Bulgaria,Sunterra Re,0.46894,Utility-scale solar
Bulgaria,Huasun Energy,0.14025,Utility-scale solar
Bulgaria,Electrohold,0.10787999999999999,Utility-scale solar
Bulgaria,Enery Development GmbH,0.1051875,Utility-scale solar
Bulgaria,Renalfa IPP,0.08525999999999999,Utility-scale solar
Bulgaria,Haeron Solar,0.07047,Utility-scale solar
Bulgaria,Enery BG 1,0.0522,Utility-scale solar
Bulgaria,Solaris Holding,0.0522,Utility-scale solar
Bulgaria,BCI JSC,0.04437000000000001,Utility-scale solar
Bulgaria,Korea South-East Power Co Ltd,0.018269999999999998,Utility-scale solar
Bulgaria,SDN Co Ltd,0.018269999999999998,Utility-scale solar
Bulgaria,Helios Power JSC,0.003654,Utility-scale solar
Bulgaria,AES Corp,0.156,Wind
Bulgaria,MET Group,0.102,Wind
Bulgaria,Renalfa IPP,0.072,Wind
Bulgaria,Energie Versorgung Niederosterreich AG,0.056,Wind
Bulgaria,ERG SpA,0.04,Wind
Bulgaria,Mitsubishi Heavy Industries Ltd,0.035,Wind
Bulgaria,"GEK TERNA Holdings, Real Estate, Construction SA",0.03,Wind
Bulgaria,Enertrag Ltd,0.024,Wind
Bulgaria,Italgen,0.018,Wind
Bulgaria,Inwind Sp Ltd,0.016,Wind
Bulgaria,Lukerg Renew GmbH,0.014,Wind
Bulgaria,Stream Invest Holding AG,0.013,Wind
Bulgaria,KI-KELAG International GmbH,0.01,Wind
Bulgaria,Long Man Wind Energy,0.01,Wind
Bulgaria,Alerion Energie Rinnovabili,0.0061200000000000004,Wind
Bulgaria,European Energy A/S,0.00588,Wind
Burkina Faso,Société Nationale d'électricité du Burkina,0.1449,Oil and gas
Burkina Faso,IAMGOLD Corp,0.057,Oil and gas
Burkina Faso,Cegelec,0.04675,Utility-scale solar
Burkina Faso,Africa REN,0.039585,Utility-scale solar
Burkina Faso,GreenYellow,0.026360999999999996,Utility-scale solar
Burkina Faso,Urbasolar SAS,0.0261,Utility-scale solar
Burkina Faso,AMEA Power,0.023142,Utility-scale solar
Burkina Faso,unknown,0.020300000000000002,Utility-scale solar
Burkina Faso,Qair SAS,0.006525,Utility-scale solar
Burkina Faso,Stoa Infra & Energy,0.006525,Utility-scale solar
Burkina Faso,Africa Energy Corp,0.001044,Utility-scale solar
Burundi,Société Sucrière du Moso SARL,0.002,Bioenergy
Burundi,Government of Burundi,0.035,Hydropower
Burundi,Interpetrol Energy SA,0.03,Oil and gas
Burundi,unknown,0.014,Utility-scale solar
Cabo Verde,Aguas de Ponta Preta (APP),0.004675,Utility-scale solar
Cabo Verde,unknown,0.0041375000000000006,Utility-scale solar
Cabo Verde,Direcção Geral da Energia de Cabo Verde,0.0041140000000000005,Utility-scale solar
Cabo Verde,Cabeólica SA,0.0257,Wind
Cabo Verde,unknown,0.013,Wind
Cambodia,BE C&I Solutions Holding Pte Ltd,0.0045,Bioenergy
Cambodia,Heineken NV,0.0045,Bioenergy
Cambodia,Cambodia International Investment Development Group Co Ltd,0.5858333333333333,Coal
Cambodia,China Huadian Corp Ltd,0.35,Coal
Cambodia,HNG Capital Sdn Bhd,0.25,Coal
Cambodia,Inner Mongolia Erdos Hongjun Investment Co Ltd,0.2025,Coal
Cambodia,Hongdou Group Co Ltd,0.03333333333333333,Coal
Cambodia,unknown,0.03333333333333333,Coal
Cambodia,China Huadian Group Co Ltd,0.338,Hydropower
Cambodia,China National Heavy Machinery CORP (CHMC),0.246,Hydropower
Cambodia,Hydro Lancang International Energy,0.204,Hydropower
Cambodia,Sinohydro Corp Ltd,0.194,Hydropower
Cambodia,Royal Group,0.156,Hydropower
Cambodia,China Datang Corp Ltd,0.12,Hydropower
Cambodia,Electricity Vietnam International,0.04,Hydropower
Cambodia,Electricite du Cambodge,0.8005,Oil and gas
Cambodia,SchneiTec Renewable Co Ltd,0.1935,Utility-scale solar
Cambodia,unknown,0.066675,Utility-scale solar
Cambodia,Prime Road Power PCL (PRIME ROAD),0.06,Utility-scale solar
Cambodia,Total Eren SA,0.06,Utility-scale solar
Cambodia,Trina Solar Co Ltd,0.04,Utility-scale solar
Cambodia,B.Grimm Solar Power,0.03393,Utility-scale solar
Cambodia,JinkoSolar Co Ltd,0.0261,Utility-scale solar
Cambodia,Green Sustainable Ventures (Cambodia) Company LTD (GSV),0.0187,Utility-scale solar
Cameroon,Actis Group,0.34272,Hydropower
Cameroon,unknown,0.29208,Hydropower
Cameroon,Government of Cameroon,0.247,Hydropower
Cameroon,EDF Energy Ltd,0.168,Hydropower
Cameroon,International Finance Corp,0.084,Hydropower
Cameroon,Republic of Cameroon,0.0768,Hydropower
Cameroon,Africa50 Infrastructure Fund,0.063,Hydropower
Cameroon,Stoa Infra & Energy,0.042,Hydropower
Cameroon,ENEO Cameroon SA,0.036,Hydropower
Cameroon,Eneo employees,0.033600000000000005,Hydropower
Cameroon,State of Cameroon,0.0198,Hydropower
Cameroon,British International Investment PLC,0.152,Oil and gas
Cameroon,Norwegian Investment Fund for developing countries,0.152,Oil and gas
Cameroon,Actis LLP,0.030600000000000002,Oil and gas
Cameroon,Government of Cameroon,0.0264,Oil and gas
Cameroon,natural person(s),0.003,Oil and gas
Cameroon,Scatec ASA,0.033472999999999996,Utility-scale solar
Cameroon,EB Solaire,0.028050000000000002,Utility-scale solar
Cameroon,ENEO Cameroon SA,0.00935,Utility-scale solar
Cameroon,unknown,0.0011,Utility-scale solar
Cameroon,unknown,0.1,Wind
Canada,unknown,0.3326,Bioenergy
Canada,Ontario Power Generation Inc,0.205,Bioenergy
Canada,Resolute Forest Products Inc,0.125,Bioenergy
Canada,Domtar Paper Company LLC,0.113,Bioenergy
Canada,Atlantic Power Corp,0.101,Bioenergy
Canada,Zellstoff Celgar Ltd,0.1,Bioenergy
Canada,Canfor Pulp Ltd,0.095,Bioenergy
Canada,Alberta-Pacific Forest Industries Inc,0.082,Bioenergy
Canada,Kruger Specialty Papers Holding LP,0.076,Bioenergy
Canada,DOMTAR Corp,0.073,Bioenergy
Canada,Canadian Forest Products Ltd,0.06,Bioenergy
Canada,Nova Scotia Power Inc,0.06,Bioenergy
Canada,Nanaimo Forest Products Ltd,0.055,Bioenergy
Canada,Mercer Peace River Pulp Ltd,0.0465,Bioenergy
Canada,Eastern Power Ltd,0.045,Bioenergy
Canada,PF Résolu Canada Inc,0.043,Bioenergy
Canada,BioNorth Energy LP,0.04,Bioenergy
Canada,Conifex Timber Inc,0.036,Bioenergy
Canada,TC Energy Corp,0.032,Bioenergy
Canada,Emera Energy Inc,0.03,Bioenergy
Canada,Saskatchewan Power Corp,1.333,Coal
Canada,Emera Inc,1.2578,Coal
Canada,New Brunswick Power Holding Corp,0.49,Coal
Canada,DEEP Earth Energy Production Corp. (DEEP),0.005,Geothermal
Canada,FutEra Power Corp,0.005,Geothermal
Canada,Hydro Quebec,36.791,Hydropower
Canada,BC Hydro,13.1,Hydropower
Canada,Ontario Power Generation Inc,7.19375,Hydropower
Canada,Manitoba Hydro-Electric Board,5.92225,Hydropower
Canada,Newfoundland and Labrador Hydro,5.469,Hydropower
Canada,Rio Tinto Group,4.028,Hydropower
Canada,Nalcor Energy,1.789,Hydropower
Canada,Brookfield Renewable Partners LP,1.028,Hydropower
Canada,Saskatchewan Power Corp,0.841,Hydropower
Canada,NB Power,0.839,Hydropower
Canada,TransAlta Corp,0.7495,Hydropower
Canada,FortisBC Inc,0.3915,Hydropower
Canada,Columbia Power,0.39,Hydropower
Canada,Innergex Renewable Energy,0.28716,Hydropower
Canada,Columbia Basin Trust,0.2225,Hydropower
Canada,Nova Scotia Power Inc,0.212,Hydropower
Canada,AltaGas Ltd,0.195,Hydropower
Canada,Keeyask Cree Nations,0.17375,Hydropower
Canada,Axium Infrastructure Inc,0.15668,Hydropower
Canada,Innergex,0.147,Hydropower
Canada,Ontario Power Generation Inc,13.924,Nuclear
Canada,New Brunswick Electric Power Commission,0.705,Nuclear
Canada,Ontario Power Generation Inc,4.813,Oil and gas
Canada,Capital Power Generation Services Inc,3.821,Oil and gas
Canada,TransAlta Corp,2.2325999999999997,Oil and gas
Canada,New Brunswick Power Holding Corp,1.84,Oil and gas
Canada,Saskatchewan Power Corp,1.6415,Oil and gas
Canada,Suncor Energy Inc,1.550328,Oil and gas
Canada,Enmax Corp,1.0845,Oil and gas
Canada,Constellation Energy Corp,1.038,Oil and gas
Canada,Bridgepoint Group PLC,0.9085,Oil and gas
Canada,Energy Capital Partners Management LP,0.9085,Oil and gas
Canada,TC Energy Corp,0.815,Oil and gas
Canada,Emera Inc,0.6806,Oil and gas
Canada,Northland Power Inc,0.64076,Oil and gas
Canada,Invenergy LLC,0.584,Oil and gas
Canada,Imperial Oil Ltd,0.566,Oil and gas
Canada,Newfoundland and Labrador Hydro,0.48990000000000006,Oil and gas
Canada,Province of Quebec,0.478,Oil and gas
Canada,Maxim Power Corp,0.45,Oil and gas
Canada,Capital Power Corp,0.4405,Oil and gas
Canada,Eastern Power Ltd,0.3,Oil and gas
Canada,Axium Infrastructure Inc,0.48553500000000005,Utility-scale solar
Canada,unknown,0.31260000000000004,Utility-scale solar
Canada,Bluearth Renewables Inc,0.1896975,Utility-scale solar
Canada,Connor Clark & Lunn Infrastructure,0.14583333333333334,Utility-scale solar
Canada,Samsung Renewable Energy Inc,0.14383333333333334,Utility-scale solar
Canada,TotalEnergies SE,0.14,Utility-scale solar
Canada,Capital Power Corp,0.116,Utility-scale solar
Canada,Capstone,0.11232,Utility-scale solar
Canada,Concord Green Energy,0.10407,Utility-scale solar
Canada,RWE Renewables,0.0905,Utility-scale solar
Canada,TC Energy Corp,0.08961,Utility-scale solar
Canada,Innergex Renewable Energy,0.08872,Utility-scale solar
Canada,Elemental Energy,0.08667,Utility-scale solar
Canada,Neoen SA,0.08091,Utility-scale solar
Canada,Firelight Infrastructure Partners,0.0748,Utility-scale solar
Canada,TransCanada Energy Ltd,0.07464500000000002,Utility-scale solar
Canada,General Land and Power Corp,0.070125,Utility-scale solar
Canada,ATCO Ltd,0.06528999999999999,Utility-scale solar
Canada,Obton AS,0.06467999999999999,Utility-scale solar
Canada,Silicon Ranch Corp,0.058,Utility-scale solar
Canada,TransAlta Corp,1.416,Wind
Canada,Pattern Energy,1.09,Wind
Canada,EDF Renewables,0.96489,Wind
Canada,Enbridge Inc,0.8465,Wind
Canada,Potentia Renewables,0.7606666666666666,Wind
Canada,Innergex Renewable Energy,0.712,Wind
Canada,Boralex Inc,0.69224,Wind
Canada,Axium Infrastructure Inc,0.6872066666666667,Wind
Canada,Capital Power Corp,0.66846,Wind
Canada,NextEra Energy Inc,0.578,Wind
Canada,Capstone Infrastructure Corp,0.5433199999999999,Wind
Canada,Copenhagen Infrastructure Partners P/S,0.494,Wind
Canada,EDPR Renewable Energy Sources of Greece 1 Sole Proprietorship,0.376,Wind
Canada,Northland Power Inc,0.363,Wind
Canada,Enel Green Power SpA,0.362,Wind
Canada,Kruger Energy LP,0.315,Wind
Canada,Engie North America Inc,0.297,Wind
Canada,Acciona Energía SAU,0.28,Wind
Canada,Samsung Renewable Energy Inc,0.243,Wind
Canada,Brookfield Renewable Power Fund,0.217,Wind
Canada,Others,0.37710000000000005,Bioenergy
Canada,Others,0.9686,Hydropower
Canada,Others,4.10959,Oil and gas
Canada,Others,1.3840558333333333,Utility-scale solar
Canada,Others,5.792566666666667,Wind
Cayman Islands,Caribbean Utilities Co Ltd,0.15369999999999998,Oil and gas
Cayman Islands,unknown,0.004900000000000001,Utility-scale solar
Central African Republic,Énergie Centrafricaine,0.05,Oil and gas
Central African Republic,Énergie Centrafricaine,0.035775,Utility-scale solar
Central African Republic,unknown,0.0074800000000000005,Utility-scale solar
Chad,Societe Nationale d'Electricite du Tchad,0.089,Oil and gas
Chad,Global South Utilites (GSU),0.04675,Utility-scale solar
Chad,unknown,0.035199999999999995,Utility-scale solar
Chad,Scatec ASA,0.032725000000000004,Utility-scale solar
Chile,Arauco Bioenergía SA,0.579,Bioenergy
Chile,Bioenergías Forestales SpA,0.2,Bioenergy
Chile,unknown,0.077,Bioenergy
Chile,KDM Energia SA,0.018,Bioenergy
Chile,Compania Papelera del Pacifico SA,0.014,Bioenergy
Chile,Consorcio Santa Marta SA,0.014,Bioenergy
Chile,Eléctrica Nueva Energía SA,0.0125,Bioenergy
Chile,AES Andes SA,0.0115,Bioenergy
Chile,Masisa SA,0.011,Bioenergy
Chile,AES Andes SA,0.8715,Coal
Chile,Capital Advisors,0.76,Coal
Chile,Quintero Energía SpA,0.544,Coal
Chile,ENGIE Energía Chile SA,0.355,Coal
Chile,Colbun SA,0.35,Coal
Chile,DL Holdings,0.15400000000000003,Coal
Chile,Daelim Co Ltd,0.066,Coal
Chile,Empresa Nacional del Petróleo,0.0405,Geothermal
Chile,Enel Chile,0.0405,Geothermal
Chile,Enel Generación Chile SA,3.419,Hydropower
Chile,Colbún SA,1.624,Hydropower
Chile,Pacific Hydro,0.347,Hydropower
Chile,Colbun SA,0.264,Hydropower
Chile,AES Chile,0.236,Hydropower
Chile,Stratkraft,0.159,Hydropower
Chile,Enel Chile SA,0.123,Hydropower
Chile,Empresa Eléctrica Pehuenche SA,0.09,Hydropower
Chile,Duqueco,0.085,Hydropower
Chile,Hydrochile SA,0.06,Hydropower
Chile,Innergex,0.055,Hydropower
Chile,Statkraft AS,0.052469999999999996,Hydropower
Chile,Empresa Eléctrica Pilmaiquén SA,0.041,Hydropower
Chile,Anpac SpA,0.04,Hydropower
Chile,ENGIE SA,0.034,Hydropower
Chile,AES Andes SA,0.031,Hydropower
Chile,Enel Generación Chile SA,1.956,Oil and gas
Chile,Colbun SA,1.217,Oil and gas
Chile,ENGIE Energía Chile SA,0.639,Oil and gas
Chile,BHP Group Ltd,0.5174,Oil and gas
Chile,I Squared Capital Advisors LLC,0.4322,Oil and gas
Chile,Partners Group AG,0.36525,Oil and gas
Chile,Andes Mining & Energy SA,0.35095,Oil and gas
Chile,Electricité de France SA,0.35095,Oil and gas
Chile,Grupo Agrisol,0.2432,Oil and gas
Chile,Energía Latina SA,0.22030000000000002,Oil and gas
Chile,General Electric Co,0.20325,Oil and gas
Chile,Empresa Nacional del Petróleo,0.077,Oil and gas
Chile,Empresa Eléctrica de Vallenar SA,0.0684,Oil and gas
Chile,CMPC Celulosa SA,0.0480075,Oil and gas
Chile,natural person(s),0.035230000000000004,Oil and gas
Chile,Inversiones René Fernández Weisser EIRL,0.027100000000000003,Oil and gas
Chile,Empresas CMPC SA,0.0038406000000000004,Oil and gas
Chile,Inversiones Adolfo Mejia Céspedes EIRL,0.0032519999999999997,Oil and gas
Chile,small shareholder(s),0.0021680000000000002,Oil and gas
Chile,unknown,3.456083,Utility-scale solar
Chile,Enel Chile SA,1.5381749999999998,Utility-scale solar
Chile,ENGIE SA,0.6370840000000001,Utility-scale solar
Chile,AES Corp,0.599895,Utility-scale solar
Chile,Sonnedix,0.559936,Utility-scale solar
Chile,Metlen Energy & Metals SA,0.54065,Utility-scale solar
Chile,Acciona SA,0.5307000000000001,Utility-scale solar
Chile,EDF Energies Nouvelles,0.44880000000000003,Utility-scale solar
Chile,Enel SpA,0.37213,Utility-scale solar
Chile,Mainstream Renewable Power,0.343175,Utility-scale solar
Chile,Actis LLP,0.32277,Utility-scale solar
Chile,CarbonFree Technology,0.2704955,Utility-scale solar
Chile,Pacific Hydro,0.25490999999999997,Utility-scale solar
Chile,Grenergy Renovables,0.21663000000000002,Utility-scale solar
Chile,ContourGlobal Ltd,0.20543,Utility-scale solar
Chile,Enel Green Power Chile SA,0.19074000000000002,Utility-scale solar
Chile,WEG Capital,0.16395500000000002,Utility-scale solar
Chile,Innergex Renewable Energy,0.152,Utility-scale solar
Chile,AES Pacíﬁco Chile SpA,0.14877,Utility-scale solar
Chile,Toesca SA,0.141,Utility-scale solar
Chile,Colbun SA,1.055,Wind
Chile,Enel Green Power SpA,0.8191333333333334,Wind
