,Country,Status,Non-fossil,Fossil,Non-fossil share,Fossil share
2,Jordan,Operating,2337.545,4652.8,0.3343962279401088,0.6656037720598912
0,Kazakhstan,Announced,53492.431,3784.04,0.9339337788461164,0.0660662211538836
3,Kazakhstan,Pre-construction,1306.7,9591.0,0.11990603521844058,0.8800939647815593
1,Kazakhstan,Construction,77.0,3509.5,0.021469399135647566,0.9785306008643524
2,Kazakhstan,Operating,5141.29,18210.85,0.22016354818016678,0.7798364518198332
0,Kenya,Announced,3580.0950000000003,0.0,1.0,0.0
3,Kenya,Pre-construction,6986.7375,0.0,1.0,0.0
1,Kenya,Construction,307.8,0.0,1.0,0.0
2,Kenya,Operating,2578.8,565.1,0.8202550971723019,0.1797449028276981
0,Kiribati,Announced,8.415000000000001,0,1.0,0.0
3,Kiribati,Pre-construction,0,0,0.0,0.0
1,Kiribati,Construction,7.0125,0,1.0,0.0
2,Kiribati,Operating,4.1375,0,1.0,0.0
0,Kosovo,Announced,230.175,500.0,0.315232649707262,0.684767350292738
3,Kosovo,Pre-construction,385.93,0.0,1.0,0.0
1,Kosovo,Construction,130.5,0.0,1.0,0.0
