Country,Parent,Capacity (GW),Type
Energa Group,0.19240000000000002,,
Allianz SE,0.186,,
Green Investment Group Ltd,0.16,,
CVC DIF,0.159,,
E.ON Climate & Renewables,0.147,,
Mirova,0.1445,,
Ignitis Grupe AB,0.144,,
ERG SpA,0.142,,
ENGIE SA,0.138,,
Akuo Energy SAS,0.132,,
The Navigator Co,0.184,,
Greenvolt - Energias Renováveis SA,0.1114,,
Valorsul SA,0.05,,
Altri SGPS SA,0.0355,,
Greater Porto Intermunicipal Waste Management Service,0.0265,,
Ds Smith Paper Viana,0.025,,
Biotek SA,0.023690000000000003,,
Empresa de Electricidade da Madeira SA,0.004200000000000001,,
unknown,0.014,,
EDA Renováveis SA,0.01,,
EDP SA,4.914,,
Iberdrola SA,1.158,,
ENGIE SA,0.6692,,
Crédit Agricole Assurances SA,0.5855499999999999,,
Mirova,0.41825,,
Movhera,0.038,,
EDP SA,2.0598666666666667,,
ENGIE SA,0.704,,
Marubeni Corp,0.704,,
Endesa SA,0.418,,
Empresa de Electricidade da Madeira SA,0.1725,,
Semapa - Sociedade de Investimento e Gestão SGPS SA,0.147,,
Galp Energia SGPS SA,0.1118,,
Atlantic Islands Electricity SA,0.072,,
DS Smith PLC,0.071,,
Energetus - Instalaçōes Industriais SA,0.062,,
Repsol SA,0.043,,
Indorama Ventures PCL,0.041,,
ESA - Energia e Serviços dos Açores SGPS SA,0.02266666666666667,,
Região Autónoma dos Açores,0.02266666666666667,,
unknown,0.473154,,
Sonnedix,0.1947105,,
EDP Renováveis,0.19401000000000002,,
Neoen SA,0.1611,,
Akuo Energy SAS,0.1566,,
Galp Energia SGPS SA,0.12501900000000002,,
Aura Power,0.11223,,
China Triumph International Engineering CO LTD (CTIEC),0.095265,,
WElink Group,0.095265,,
WIRTGEN Invest Holding GmbH,0.091089,,
Prosolia Energy,0.085695,,
Iberdrola SA,0.08369399999999999,,
EKZ Renewables AG,0.07656,,
Exus Management Partners (Exus),0.07482,,
P2K Renováveis Lda,0.07134,,
WiNRG GmbH,0.06264,,
Aquila Capital,0.061697,,
Solaria Corp,0.057269999999999995,,
Dos Grados Capital,0.054810000000000005,,
Voltalia SA,0.051408,,
Finerge SA,1.2702,,
EDP Renováveis,1.07948,,
Ventient Energy,0.8861,,
Trustenergy SA,0.5294,,
Novenergia,0.265,,
Ventinveste Eólica SGPS SA,0.2155,,
Generg,0.18730000000000002,,
Onex Renewables,0.18,,
Saeta Yield SA,0.14,,
Energiekontor AG,0.0922,,
Iberdrola Renovables Energia SA,0.092,,
EDP Renováveis Portugal SA,0.0916,,
Acciona SA,0.08,,
Nadara Ltd,0.060899999999999996,,
unknown,0.0515,,
ENEOP2,0.05,,
IKEA,0.05,,
EDF Renewables,0.046,,
Total Eren SA,0.0402,,
Cambenerg - Ambiente e Energia SA,0.04,,
Puerto Rico Electric Power Authority,0.034,,
Puerto Rico Electric Power Authority,4.54,,
Naturgy Energy Group SA,0.27265,,
ENGIE SA,0.20089999999999997,,
Mitsui & Co Ltd,0.0861,,
unknown,0.014350000000000002,,
ArcLight Capital Partners LLC,0.055,,
Fonroche Energy America Inc,0.04,,
PV Properties Inc,0.0257,,
AES Corp,0.02,,
URIEL Renewables Inc,0.02,,
Directorate Of Public Works USAG Fort Buchanan,0.0058,,
X-Elio North America Inc,0.005,,
Eaton Corp,0.0044,,
REA Investments LLC,0.004,,
Janssen Ortho LLC,0.0022,,
unknown,0.002,,
Pattern Energy,0.101,,
Elawan Energy SL,0.026,,
Ministry of Municipality and Urban Planning (Qatar),0.05,,
Qatar Electricity and Water Company QPSC,6.019526,,
ENGIE SA,0.9564,,
RLC Power Holding Co,0.8028000000000001,,
Hydro Aluminium,0.675,,
Qatar Aluminium Manufacturing Co QPSC,0.675,,
Mitsubishi Corp,0.504,,
AES Corp,0.4158,,
unknown,0.36125999999999997,,
Chubu Electric Power Co Inc,0.31385,,
Mitsui & Co Ltd,0.2732,,
Industries Qatar QPSC,0.2,,
Shikoku Electric Power Co Inc,0.1366,,
Qatar Foundation,0.126,,
Tokyo Electric Power Co,0.126,,
Gulf Investment Corp,0.07560000000000001,,
QatarEnergy,0.76125,,
Siraj Energy,0.41759999999999997,,
Marubeni Corp,0.13920000000000002,,
TotalEnergies SE,0.13920000000000002,,
unknown,0.017,,
unknown,0.006,,
unknown,0.12,,
Energie Electrique du Congo,0.074,,
Government of the Republic of the Congo,0.38720000000000004,,
Eni SpA,0.09680000000000001,,
Aksa Enerji Uretim AŞ,0.05,,
Bioenergy Suceava SA,0.03,,
Ministry of Energy (Romania),1.2738000000000003,,
Fondul Proprietatea SA,0.3564000000000001,,
Complexul Energetic Craiova SA,0.3,,
Complexul Energetic Hunedoara SA,0.15,,
SC CET Govora SA,0.1,,
SC Hidroelectrica,3.4935,,
Elektroprivreda Srbije (EPS),1.4485,,
Hidroelectrica,1.32,,
Government of Moldova,0.016,,
Government of Romania,0.016,,
Comertului Si Mediului De Afaceri,1.411,,
Termoelectrica SA,1.3113,,
OVM Petrom,0.92,,
Termo Ploiesti SRL,0.286,,
ClusterPower SRL,0.2,,
Romgaz SA,0.2,,
SC CET Govora SA,0.1,,
UAT Constanta,0.1,,
National Company KazMunayGas JSC,0.08,,
LUKOIL PJSC,0.061,,
SC Electrocentrale Oradea SA,0.0455,,
SC CET Iaşi SA,0.025,,
SC CET Arad SA,0.021,,
unknown,2.3445300000000002,,
Econergy,0.13396850000000002,,
DTEK,0.10962000000000001,,
DTEK Group BV,0.09831000000000001,,
Nofar Energy,0.06655499999999999,,
RGreen Invest,0.0664565,,
Shikun & Binui Energy Ltd,0.060899999999999996,,
Enel Green Power SpA,0.058905,,
Eurowind Energy A/S,0.056100000000000004,,
Enery Development GmbH,0.048059000000000004,,
Sunshine Group,0.047850000000000004,,
NEPI Rockcastle,0.046979999999999994,,
Core Value Capital,0.04675,,
SC Metalluk SRL,0.04488,,
MBG Energie Rinnovabili SRL,0.04301000000000001,,
LJG Green Source Energy Gamma SRL,0.043,,
Clean Capital Energy (CCE),0.0348,,
Electrica SA,0.023489999999999997,,
XPV Water Partners,0.02001,,
LJG Green Source Energy Alpha SRL,0.019,,
Macquarie Infrastructure and Real Assets Inc,0.599,,
Iberdrola SA,0.548,,
Nero Renewables,0.484,,
Continental Wind Partners,0.301,,
ProWind GmbH,0.3,,
unknown,0.279,,
Eólica Dobrogea SRL,0.202,,
Verbund AG,0.2,,
Monsson,0.198,,
Enel Green Power Romania SRL,0.18,,
Enel Green Power SpA,0.14,,
Cernavoda Power SRL,0.138,,
SC Lalomita Power SRL,0.132,,
Enel Green Power SRL (fost ELCOMEX EOL SA),0.12,,
Hidroelectrica,0.108,,
Verbund Wind Power Romania SRL,0.094,,
Renovatio Power SRL,0.09,,
Public Power Corporation SA,0.084,,
Windkraft Simonsfeld AG,0.084,,
SC Verbund Wind Power Romania SRL,0.081,,
Syktyvkarskiy LPK JSC,0.084,,
Alternative Generating Company 1 LLC,0.07,,
unknown,13.259366666666667,,
OGK-2 PJSC,4.038,,
Inter RAO PJSC,4.021,,
En+ Group PJSC,3.86938,,
Unipro PJSC,2.42,,
RusHydro PJSC,2.404612,,
SGK-Novosibirsk JSC,2.306,,
EVRAZ PLC,0.6,,
Territorial Generating Company No 14 PJSC,0.5812,,
Yuzhno-Kuzbasskaya GRES PJSC,0.554,,
Linea (CY) Ltd,0.5114146666666667,,
Linetrust PTC Ltd,0.4165666666666667,,
RAO ES Vostoka PJSC,0.41314799999999996,,
Priargunsky Industrial Mining and Chemical Association PJSC,0.41,,
small shareholder(s),0.21718,,
Territorial Generating Company No 1 PJSC,0.153,,
Rosatom,0.15,,
Territorial Generating Company No 2 PJSC,0.15,,
Sakhalinenergo PJSC,0.12,,
Zinner Privatstiftung,0.116,,
RusHydro PJSC,0.074,,
PJSC RusHydro,27.991,,
En+ Generatsiya JSC,15.002,,
VEB RF,2.997,,
PJSC TGC-1 (Territorial generating company number 1),1.37,,
Tatenergo JSC,1.205,,
Norilsk-Taimyr Energy Company JSC,1.111,,
unknown,0.957,,
Lukoil-Ecoenergo LLC,0.26,,
Bashkir Generation Company LLC,0.211,,
Gazprom Energoholding LLC,0.19685999999999998,,
RusHydro PJSC,0.192,,
PJSC TGC-3 (Territorial generating company number 3),0.152,,
PJSC TGC-4 (Territorial generating company number 4),0.13,,
PJSC TGC-5 (Territorial generating company number 5),0.125,,
PJSC TGC-2 (Territorial generating company number 2),0.118,,
Fortum Power and Heat Oy,0.11194,,
FGBU Kanal imeni Moskvy,0.059,,
Gazprom,0.048960000000000004,,
Fortum Oyj,0.027839999999999997,,
Inter RAO PJSC,0.023,,
Rosatom,28.576,,
Inter RAO PJSC,23.34045,,
T Plus PJSC,13.5499,,
OGK-2 PJSC,12.239,,
Mosenergo PJSC,12.229,,
Unipro PJSC,8.92,,
EL5-Energo PJSC,5.585,,
Forward Energo PJSC,4.467,,
Svyazinvestneftekhim JSC,4.239199999999999,,
Territorial Generating Company No 1 PJSC,3.646,,
LUKOIL PJSC,3.07,,
Territorial Generating Company No 2 PJSC,2.21336,,
TAIF JSC,1.651876,,
RusHydro PJSC,1.505605,,
small shareholder(s),1.3034100000000002,,
Rosatom,1.25845,,
Gazprom PJSC,1.087,,
Norilsk Nickel Mining and Metallurgical Company PJSC,1.0167,,
Rosneft PJSC,0.97575,,
Tatneft PJSC,0.684,,
Novolipetsk Steel PJSC,0.62,,
unknown,1.0073290000000001,,
Unigreen Power LLC,0.35212099999999996,,
Hevel Solar,0.25403,,
Solar Systems LLC,0.194325,,
T Plus PJSC,0.117,,
Fortum Oyj,0.1156,,
Avelar Solar Technology LLC,0.0546975,,
LUKOIL PJSC,0.028050000000000005,,
Gazpromneft-ONPZ OJSC,0.018699999999999998,,
JSC VetroOGK-2,0.527,,
JSC VetroOGK,0.51,,
Enel Russia,0.291,,
Fortum Oyj,0.21359999999999998,,
Gazprombank JSC,0.21359999999999998,,
Chetverty vetropark FRV,0.201,,
OOO Vtoroi Vetropark FRV,0.2,,
Rosatom State Nuclear Energy CORP (ROSATOM),0.15,,
OOO Sedmoi Vetropark FRV,0.1,,
OOO Treti Vetropark FRV,0.099,,
OOO Pervy Vetropark FRV,0.05,,
Forward Energo PJSC,0.035,,
unknown,0.015,,
Rwanda Energy Group (REG),0.044,,
Symbion Power LLC,0.056,,
unknown,0.0288,,
KKR & Co. Inc,0.0261,,
unknown,0.010600000000000002,,
Government of Rwanda,0.00154275,,
Howard G. Buffet Foundation (HGBF),0.00154275,,
EDF Energy Ltd,0.212,,
Albioma SAS,0.163,,
Electricité de France SA,0.079,,
Electricité de France SA,0.29960000000000003,,
unknown,0.11302,,
EDF Renewables,0.016616999999999996,,
Albioma SAS,0.003741,,
TotalEnergies SE,0.0198,,
EDF Renewables,0.0068,,
Windwatt Nevis CO LTD,0.0022,,
EDF Saint-Pierre et Miquelon,0.021,,
unknown,0.0012,,
Solomon Islands Electricity Authority,0.027,,
unknown,0.024,,
Sun Pacific Energy CO LTD,0.004301,,
unknown,0.0035,,
Scatec ASA,0.010285,,
unknown,0.001044,,
Saudi Electricity Co,64.49975,,
Saline Water Conversion Corp Corp,9.545,,
Saudi Arabian Oil Co,6.536,,
Power and Water Utility Company for Jubail and Yanbu SJSC,4.718,,
ACWA Power Co,4.4067,,
ENGIE SA,3.03606,,
Air Products and Chemicals Inc,1.9442499999999998,,
Oman Infrastructure Fund,0.65604,,
MENA Infrastructure Fund Ltd,0.6147,,
Marubeni Corp,0.533256,,
Samsung C&T Corp,0.51225,,
unknown,0.5022000000000001,,
NOMAC,0.368424,,
Aljomaih Energy & Water Co Ltd,0.361,,
Abu Dhabi National Energy Company PJSC,0.33885999999999994,,
Public Investment Fund (Saudi Arabia),0.32639999999999997,,
Saudi Cement Co,0.21480000000000002,,
Gulf Investment Corp,0.204,,
Vision International Investment Co,0.17325,,
Yamama Saudi Cement Co,0.161,,
ACWA Power Co,4.3402715,,
Water and Electricity Holding CO (Badeel),3.7405687500000004,,
Saudi Aramco Power Co,1.2775999999999998,,
State Power Investment CORP (SPIC),0.273,,
Aljomaih Energy & Water Co Ltd,0.174,,
Marubeni Corp,0.174,,
Al Gihaz Holding,0.15,,
unknown,0.1409,,
Nesma Holding Co Ltd,0.118792,,
Altaaqa Renewables,0.10353,,
EDF Renewables,0.1,,
Masdar Clean Energy,0.1,,
Saudi Electricity Co,0.09633333333333333,,
Abu Dhabi Future Energy Co,0.07791666666666668,,
Electricité de France SA,0.07791666666666668,,
Red Sea Global,0.07791666666666668,,
ENGIE SA,0.038106,,
Abdul Aziz Al Ajlan Sons Company for Commerical & Real Estate Investment,0.015920999999999998,,
Gulf Investment Corp,0.015834,,
National Agricultural Development Company (NADEC),0.01305,,
EDF Renewables,0.204,,
Masdar Clean Energy,0.196,,
Compagnie Sucriere Senegalaise SA,0.04,,
Alteia Fund Management Ltd,0.041666666666666664,,
Government of Senegal,0.041666666666666664,,
National Electricity Company of Senegal,0.041666666666666664,,
Dangote Industries Ltd,0.03,,
Karadeniz Holding AŞ,0.235,,
National Electricity Company of Senegal,0.108,,
KKR & Co. Inc,0.086,,
unknown,0.0675,,
MP Energy,0.066,,
Amaya Capital,0.0575,,
American Capital Energy & Infrastructure,0.0575,,
Endeavour Mining PLC,0.054,,
Africa50 SA,0.036,,
Groupe Fauzie Layousse SA,0.035,,
Solairedirect,0.034800000000000005,,
Meridiam SAS,0.03306,,
National Electricity Company of Senegal,0.029580000000000002,,
unknown,0.0289,,
ENGIE SA,0.02436,,
Energy Resources Senegal (ERS),0.023375,,
InnoVent Group,0.0174,,
Africa REN,0.014960000000000001,,
Fonds Souverain d'Investissements Stratégiques (FONSIS),0.01218,,
Solaria Group,0.00957,,
Schneider Electric,0.008700000000000001,,
Denham Capital Management LP,0.0087,,
GreenWish Group,0.0087,,
Lekela Power,0.158,,
EleQtra Ltd,0.05,,
Beo Čista Energija doo,0.03,,
unknown,0.0048,,
Bioenergy Point doo,0.0024,,
Elektroprivreda Srbije Beograd AD,4.785,,
Elektroprivreda Srbije (EPS),1.507,,
unknown,0.08,,
Elektroprivreda Srbije Beograd AD,0.405,,
Gazprom PJSC,0.096012,,
Naftna Industrija Srbije AD,0.09261,,
unknown,0.1722,,
Nofar Energy,0.025245,,
Enlight Renewable Energy,0.1995,,
Masdar Taalari Generation d.o.o Beograd,0.158,,
IVICOM Energy,0.1056,,
MK Fintel Wind,0.079,,
Elicio,0.042,,
Green Star,0.02,,
Public Utilities Corp,0.093,,
unknown,0.0046,,
Islands Development Company,0.002175,,
Abu Dhabi Future Energy Co,0.006,,
Sunbird Bioenergy (SL) Ltd,0.032,,
Government of Sierra Leone,0.05,,
unknown,0.213,,
Gerald Group Ltd,0.024,,
unknown,0.0060999999999999995,,
Serengeti Energy,0.00435,,
Tuas Power Ltd,0.16,,
unknown,0.142,,
National Environment Agency (Singapore),0.08,,
Keppel Infrastructure Trust Management Pte Ltd,0.056,,
YTL Corporation Bhd,4.381,,
Huaneng Power International Inc,2.478,,
Keppel Ltd,1.3,,
Sembcorp Industries Ltd,1.219,,
ENGIE SA,0.9875999999999999,,
Marubeni Corp,0.9875999999999999,,
Meranti Power Pte Ltd,0.682,,
Kansai Electric Power Co,0.49379999999999996,,
Kyushu Electric Power Co Inc,0.49379999999999996,,
First Pacific Co Ltd,0.465,,
Manila Electric Co,0.465,,
Exxon Mobil Corp,0.444,,
Japan Bank for International Cooperation,0.3292,,
unknown,0.16434700000000002,,
Sembcorp Solar Singapore Pte Ltd,0.0522,,
Sinenergy Holdings,0.008439,,
Nippon Steel Corp,0.208,,
MH Manazment AS,0.066,,
Slovak Republic,0.6392,,
EP Slovakia BV,0.6204,,
Enel SpA,0.6204,,
unknown,0.245,,
Vodohospodárska výstavba,0.072,,
Slovenské Elektrárne AŞ,2.471,,
Veolia Environnement SA,0.298,,
unknown,0.22236,,
E.ON SE,0.21364,,
MOL Magyar Olajes Gazipari Nyrt,0.163,,
MH Manazment AS,0.06509999999999999,,
Infracapital (Novos) Slp LP,0.064,,
MH Invest sro,0.025449,,
Energetický a průmyslový holding AS,0.024451,,
unknown,0.8553999999999999,,
Solartec,0.02175,,
Jadrová Energetická Spoločnosť Slovenska (JESS),0.0087,,
Holding Slovenske elektrarne doo,0.945,,
Javni Holding Ljubljana,0.124,,
Dravske Elektrarne Maribor (DEM),0.551,,
Soške Elektrarne Nova Gorica,0.18,,
Holding Slovenske elektrarne doo,0.17844,,
GEN energija doo,0.16056,,
GEN energija doo,0.3635,,
Hrvatska elektroprivreda dd,0.3635,,
GEN energija doo,0.337,,
Javni Holding Ljubljana,0.114,,
Holding Slovenske elektrarne doo,0.084,,
unknown,0.0882,,
Soške Elektrarne Nova Gorica,0.0027115,,
Dravske Elektrarne Maribor (DEM),0.0023375,,
Solomon Power,0.0027400000000000002,,
100.0%],0.065,,
unknown,0.055600000000000004,,
Banadir Electrical Company (BECO),0.00696,,
Sappi Ltd,0.1245,,
Tongaat Hulett Ltd,0.0777,,
Transvaal Suiker Beperk Middenen Ontwikkeling Pty Ltd,0.0544,,
Illovo Sugar Africa Holdings Ltd,0.0493,,
Illova Sugar Ltd,0.019,,
unknown,0.019,,
Eskom Holdings SOC Ltd,44.531800000000004,,
Mondi PLC,0.0723,,
Development Bank of Southern Africa Ltd,0.07,,
Government Employees Pension Fund (South Africa),0.07,,
Harith Holdings Pty Ltd,0.07,,
Mergence Investment Managers Pty Ltd,0.07,,
Public Investment Corporation SOC Ltd,0.07,,
Zungu Investments Company Pty Ltd,0.07,,
Eskom,2.774,,
South African Department of Water and Sanitation,0.6,,
Cape Town City Council,0.16,,
Eskom,1.94,,
Eskom Holdings SOC Ltd,2.4203,,
ENGIE SA,0.38189999999999996,,
Sasol Ltd,0.28,,
Legend Power Solutions Pty Ltd,0.27135000000000004,,
Mitsui & Co Ltd,0.25125,,
The Peakers Trust,0.1005,,
unknown,0.57577,,
Scatec ASA,0.47955195000000006,,
H1 Holdings Pty Ltd,0.42273449999999996,,
SOLA Group,0.39071999999999996,,
Enel Green Power SpA,0.27684,,
Solar Capital,0.22707,,
ENGIE SA,0.163,,
Harmony Gold Mining Co Ltd,0.156145,,
Mulilo Renewable Energy,0.12963,,
Globeleq Africa Investments Ltd,0.12915300000000002,,
African Infrastructure Investment Managers Pty Ltd,0.1280265,,
Biotherm Energy,0.11484,,
ACWA Power Co,0.099,,
Mainstream Renewable Power,0.09116250000000001,,
Phakwe Group Pty Ltd,0.081678,,
SolarReserve,0.0779025,,
Solairedirect,0.07347800000000002,,
Oakleaf Investment Holdings,0.070125,,
Industrial Development Corporation of South Africa Ltd,0.069,,
South African Renewable Green Energy Pty Ltd,0.064206,,
unknown,0.897,,
Lekela Power,0.748,,
Enel Green Power SpA,0.677,,
EDF Renewables,0.199,,
Globeleq Africa Investments Ltd,0.1515,,
Red Rocket South Africa Pty Ltd,0.147,,
Cookhouse Wind Farm,0.139,,
DLO Energy Resources Group,0.139,,
Cennergi Pty Ltd,0.134,,
African Infrastructure Investment Managers Pty Ltd,0.10133333333333333,,
Dorper Wind Farm (RF) Pty Ltd,0.1,,
Eskom Holdings SOC Ltd,0.1,,
ENGIE SA,0.094,,
Reatile Group,0.079,,
Acciona Energía SAU,0.069,,
Aveng,0.069,,
Grassridge Wind Power (RF) (Pty) Ltd,0.062,,
Rubicept (RF) Pty Ltd,0.054,,
China Longyuan Power Group Corp Ltd,0.048,,
Mulilo Renewable Energy,0.048,,
Korea South-East Power Co Ltd,0.375,,
GS EPS Co Ltd,0.21,,
Korea Southern Power Co Ltd,0.2,,
SGC Energy Co Ltd,0.16,,
Korea Midland Power Co Ltd,0.15,,
CGN Korea Holdings Co Ltd,0.11,,
Seoul Energy Corp,0.059,,
unknown,0.055,,
Sudokwon Landfill Site Management Corp,0.05,,
Poseung Green Power Co,0.043,,
Seokmun Energy Co Ltd,0.039,,
Jeonju One Power Corp,0.032,,
Korea East-West Power Co Ltd,0.03,,
Seohae Combined Heat and Power Cogenerator Ltd,0.025,,
Sun&L Co Ltd,0.0161,,
Re-Clean Holdings Ltd,0.0099,,
SG Energy Co Ltd,0.009800000000000001,,
Hansol Paper,0.008199999999999999,,
Aegon Energy,0.0081,,
SeoDaegu Energy Ltd Co,0.0064,,
Korea Electric Power Corp,34.1784,,
unknown,0.9216,,
POSCO Holdings Inc,0.714,,
Samsung C&T Corp,0.6032,,
Samchully Co Ltd,0.595,,
Hanwha Corp,0.472,,
SK Gas Co Ltd,0.3952,,
SGC Energy Co Ltd,0.361,,
OCI Holdings Co Ltd,0.304,,
GS Holdings Corp,0.267,,
Kumho Petrochemical Co Ltd,0.264,,
SK Inc,0.208,,
Doosan Enerbility Co Ltd,0.189,,
Lotte Chemical Corp,0.06,,
Korea Petrochemical Ind. Co Ltd,0.052129999999999996,,
Hana Power Package Ltd,0.012,,
Korea Hydro & Nuclear Power (KHNP) Co Ltd,5.103,,
Korea Water Resources CORP (KOWACO),0.942,,
Korea Hydro & Nuclear Power Co Ltd,0.11,,
Korea Hydro & Nuclear Power Co,27.071,,
Korea Electric Power Corp,21.28952,,
POSCO Holdings Inc,4.404529999999999,,
GS Holdings Corp,2.8393,,
Korea District Heating Corp,2.5446,,
unknown,2.2986,,
China General Nuclear Power New Energy Holdings Co Ltd,1.988,,
SK Innovation Co Ltd,1.937,,
SK Inc,1.86496,,
SK Hynix,1.155,,
Ulsan GPS Corp,1.122,,
Electricity Generating PCL,0.83104,,
Hanjin Heavy Industries & Construction Holdings Co Ltd,0.827,,
IMM Investment Corp,0.7323,,
OQ SAOC,0.7218,,
Korea Development Bank Co,0.5834400000000001,,
Samsung C&T Corp,0.5405399999999999,,
DL E&C Co Ltd,0.5194799999999999,,
HDC Holdings Co Ltd,0.5,,
Hanwha Corp,0.5,,
DSPower Co Ltd,0.474,,
unknown,10.36031,,
Korea South-East Power Co Ltd,0.11319,,
Hyundai Engineering & Construction Co Ltd,0.10384,,
Korea Midland Power Co Ltd,0.0935,,
Korea Rural Community Corp,0.09163,,
Topsun Co Ltd,0.070125,,
Community Owners - Sinan Residents,0.04675,,
Haedong Construction Co Ltd,0.04675,,
Korea Hydro & Nuclear Power Co Ltd,0.04675,,
LS Electric Co Ltd,0.04675,,
Korea Hydro & Nuclear Power Co,0.043945,,
Hanyang Co Ltd,0.037587,,
Korea Southern Power Co Ltd,0.037587,,
Scotra Co Ltd,0.03567,,
Conergy,0.02088,,
Korea East-West Power Co Ltd,0.191,,
Korea Southern Power Co Ltd,0.186,,
unknown,0.1422,,
GS E&R Corp,0.13240000000000002,,
SK D&D Co Ltd,0.084,,
Eurus Energy,0.0825,,
Hanwha Engineering & Construction Corp,0.076,,
Macquarie Group Ltd,0.062,,
Korea Offshore Wind Power (KOWP),0.06,,
Korea Midland Power Co Ltd,0.0586,,
SK E&S Co Ltd,0.048960000000000004,,
Copenhagen Infrastructure Partners P/S,0.04704,,
Korea South-East Power Co Ltd,0.045,,
Kumho Industrial Co,0.042,,
DaeMyoung GEC Co Ltd,0.04,,
Hanshin Energy,0.033,,
Vestas Wind Systems A/S,0.026,,
Hyundai Engineering & Construction Co Ltd,0.025,,
KEPCO Engineering & Construction Company Inc,0.025,,
Korea Electric Power Corp,0.025,,
unknown,0.085,,
Ezra Group,0.033,,
Ezra Construction Company,0.022619999999999998,,
Ezra Group,0.0187,,
unknown,0.0016,,
Magnon Green Energy SL,0.2341,,
Ence Energía y Celulosa SA,0.112,,
Zabalgarbi Ltd,0.057,,
Fuerzas Energéticas del Sur de Europa I SL,0.05,,
Greenalia SA,0.05,,
Industrias Celulosa Aragonesa SA,0.05,,
Sociedade Galega do Medio Ambiente SA,0.05,,
Acciona SA,0.045,,
Tirme SA,0.038,,
Tractament i Seleccio de Residus SA,0.03175,,
Oleicola El Tejar Nuestra Senora de Araceli SCA,0.025,,
Gipuzkoako Hondakinen Kudeaketa SAU,0.0245,,
PreZero Deutschland KG,0.0145,,
Veolia NV/SA,0.0145,,
COMSA Corporacion de Infraestructuras SL,0.0125,,
Workline Productions SL,0.0125,,
GESA-Endesa,0.26,,
Iberdrola SA,9.166,,
Enel SpA,2.061,,
Naturgy,1.586,,
Endesa SA,1.53,,
Repsol SA,0.645,,
EDP SA,0.268,,
Acciona Energía SAU,0.181,,
Endesa Generación SAU,0.177,,
Endesa Cogeneración y Renovables,0.174,,
Acciona SA,0.126,,
Ebro Hydrographic Confederation,0.12,,
EDP España SA,0.102,,
Naturgy Energy Group SA,0.054,,
Enel Green Power SpA,0.046,,
ORIX Corp,0.036,,
Confederación Hidrográfica del Guadalquivir,0.034,,
Xallas Electricidad y Aleaciones SAU,0.029,,
Iberdrola,2.114,,
Gas Natural,2.093,,
Iberdrola SA,1.102,,
Nuclenor,1.066,,
Endesa SA,1.033,,
Endesa SA,7.3856,,
Naturgy Energy Group SA,6.5139,,
Iberdrola SA,5.7933,,
Repsol SA,2.173,,
Engie International Holdings BV,1.199,,
EDP SA,1.101,,
TotalEnergies SE,0.8432999999999999,,
Actividades de Construcción y Servicios SA,0.8,,
KKR & Co. Inc,0.7846000000000001,,
Puente Mayorga Generación SLU,0.7805,,
BP PLC,0.61475,,
Energy Trading Innovations LLC,0.393,,
White Summit Capital AG,0.393,,
Corporación Masaveu SA,0.247,,
Carlyle Group Inc,0.1975,,
Mubadala Investment Company PJSC,0.1975,,
Ente Vasco de la Energía,0.19625,,
EOS Holdings SA,0.18216,,
Aragocias SA,0.15,,
IGNIS Ventures,0.14025,,
unknown,11.684187733333333,,
Iberdrola SA,2.102208,,
Solaria Energía y Medio Ambiente SA,1.555099,,
Endesa SA,1.3155735,,
Amazon,0.8543425,,
Naturgy Energy Group SA,0.733422,,
Iberdrola Renovables SA,0.66811,,
Abengoa SA,0.527,,
Bruc Iberia Energy Investment Partners,0.5160725,,
Encavis AG,0.4876405,,
Acciona SA,0.468851,,
China Three Gorges Corp,0.42978,,
Repsol SA,0.4233468,,
Fotowatio Renewable Ventures (FRV),0.41499,,
Sonnedix,0.358513,,
Enel Green Power España SL,0.346252,,
China Three Gorges CORP (CTG),0.345714,,
Recurrent Energy LLC,0.344817,,
Eni SpA,0.28225900000000004,,
Galp Energia SGPS SA,0.27294074999999995,,
Iberdrola Renovables Energia SA,6.3455,,
Acciona Energía SAU,4.3001700000000005,,
Enel Green Power España SL,2.3198000000000003,,
EDP Renovables España,2.0125,,
Naturgy Energy Group SA,1.52348,,
unknown,1.38331,,
Eolia Renovables SA (EOLIASUR),0.6558999999999999,,
Mirova Eurofideme,0.535,,
Saeta Yield SA,0.519,,
Copenhagen Infrastructure Partners P/S,0.488,,
Inversiones Empresariales Vapat SL,0.471,,
Enerfin Resources Co,0.47,,
Viesgo Renovables SL,0.461,,
Fomentos de Construcciones y Contratas (FCC),0.417,,
ACS Group,0.4155,,
Grupo SAMCA,0.413,,
RWE Innogy Aersa SAU,0.358,,
Med Wind,0.35655000000000003,,
Enlight Renewable Energy,0.3292,,
Estudios y Proyectos Pradamap SL,0.3,,
Tokyo Cement Company (Lanka) PLC,0.018,,
Vidul Biomass Pvt Ltd,0.01,,
Western Power Company Ltd,0.01,,
Ceylon Electricity Board,0.9,,
Ceylon Electricity Board,1.495,,
Ceylon Electricity Board,0.8503999999999999,,
LTL Holdings Pvt Ltd,0.35,,
New Fortress Energy Inc,0.12,,
Aitken Spence PLC,0.0777,,
unknown,0.0273,,
unknown,0.15263500000000002,,
Ceylon Electricity Board,0.1,,
WindForce PLC,0.075,,
Senok Wind Power Pvt Ltd,0.04,,
LVL Energy Fund PLC,0.01,,
Kenana Sugar Co,0.09459999999999999,,
unknown,0.08120000000000001,,
Ministry of Irrigation and Water Resources,1.85,,
Sudanese Thermal Power Generating Company Ltd,1.0439,,
